NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
6,0,4,62,25,6,0,0,0,4,6,17,0,97,0,0,0,0,0,44,65,112,0,0,0,0.9380750508068093,0.07791595053441414,0,0,0,0,0,0.9757728507380657,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
10,2,15,208,13,7,0,0,11,14,16,8,0,30,0,0,0,0,0,46,90,127,0,2,0,0.4271925684727985,0.5267738433272542,0,0,0,0,0,0.306222427767489,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0
8,10,6,62,22,5,0,0,10,17,4,6,0,1,0,0,0,0,0,55,25,11,0,2,0,0.24379004411483662,0.27318474423596817,0,0,0,0,0,0.012692987041620696,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,-1,0
6,12,14,174,2,5,0,0,0,10,16,6,0,10,0,0,0,0,0,44,80,118,0,1,0,0.8725887128345329,0.6158533591262602,0,0,0,0,0,0.7973085878336407,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,1
16,3,6,211,39,4,0,0,14,7,17,13,0,94,0,0,0,0,0,40,78,158,0,1,0,0.7275419374901242,0.5655514184362191,0,0,0,0,0,0.7630713737925541,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,1
5,12,15,139,1,7,0,0,15,10,17,10,0,16,0,0,0,0,0,96,6,142,0,1,0,0.6111001401688589,0.9939974666822228,0,0,0,0,0,0.35676542339644335,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
1,9,13,201,10,3,0,0,13,17,18,0,0,19,0,0,0,0,0,89,93,111,0,1,0,0.4724797448255871,0.9055169490133629,0,0,0,0,0,0.19310329118978908,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,-1,0
4,11,7,113,13,2,0,0,1,17,15,3,0,24,0,0,0,0,0,41,79,3,0,1,0,0.7371705472951287,0.7318901274970554,0,0,0,0,0,0.1991062678898604,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,1
7,2,13,57,16,0,0,0,5,13,22,3,0,14,0,0,0,0,0,21,68,78,0,1,0,0.3745878397323328,0.48103479028884877,0,0,0,0,0,0.5918148174898421,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1
7,6,8,204,33,6,0,0,7,9,3,21,0,42,0,0,0,0,0,100,130,14,0,0,0,0.035248346019935206,0.8770147268419206,0,0,0,0,0,0.6538171506197694,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
12,11,8,178,22,7,0,0,12,12,1,8,0,18,0,0,0,0,0,60,148,123,0,1,0,0.9046618339402837,0.6679037294362226,0,0,0,0,0,0.11130276446331511,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,1
7,2,5,190,21,0,0,0,1,8,5,5,0,60,0,0,0,0,0,22,120,42,0,0,0,0.8805189137373638,0.024115164000317657,0,0,0,0,0,0.504554396676451,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0
14,4,11,139,9,8,0,0,10,0,3,2,0,32,0,0,0,0,0,133,43,12,0,2,0,0.2587761974434306,0.3970540274999017,0,0,0,0,0,0.7218816705884392,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,1
10,7,1,126,14,1,0,0,4,2,3,7,0,95,0,0,0,0,0,68,7,6,0,2,0,0.2077452856537123,0.4784512509481248,0,0,0,0,0,0.055917790747246676,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,-1,0
5,11,12,15,40,8,0,0,5,1,7,5,0,5,0,0,0,0,0,62,3,47,0,0,0,0.017841858132839228,0.3472252943597224,0,0,0,0,0,0.11461169268297222,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0
7,9,5,162,4,2,0,0,1,13,4,11,0,28,0,0,0,0,0,134,41,0,0,0,0,0.8313262542086148,0.5483374053049613,0,0,0,0,0,0.017743681379686516,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
16,3,5,194,54,0,0,0,5,2,1,4,0,29,0,0,0,0,0,82,55,19,0,0,0,0.9199696690884945,0.641325453025135,0,0,0,0,0,0.9520111997753431,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,1
16,2,17,234,15,7,0,0,3,5,12,0,0,29,0,0,0,0,0,134,109,142,0,2,0,0.4882374267617089,0.8153929479385662,0,0,0,0,0,0.5817510741707451,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,1
6,2,15,156,13,6,0,0,13,15,6,12,0,70,0,0,0,0,0,102,15,16,0,0,0,0.15565805592429183,0.677969579615132,0,0,0,0,0,0.09475409960377446,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0
1,5,2,237,28,2,0,0,5,16,6,4,0,4,0,0,0,0,0,95,109,171,0,0,0,0.5081978042917003,0.5184348759539363,0,0,0,0,0,0.8578344443349576,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
1,6,10,156,43,5,0,0,0,0,16,21,0,9,0,0,0,0,0,109,26,97,0,1,0,0.08547945663868828,0.05647383829780117,0,0,0,0,0,0.06402939351091441,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,1
11,11,6,127,37,3,0,0,3,10,2,16,0,88,0,0,0,0,0,91,44,47,0,1,0,0.006220861886466866,0.25831076314826307,0,0,0,0,0,0.1435569464286055,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0
16,6,5,58,34,0,0,0,11,10,1,21,0,36,0,0,0,0,0,15,96,101,0,1,0,0.48779678223068035,0.3845542684041797,0,0,0,0,0,0.35332601036045364,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2,8,9,239,42,3,0,0,11,10,15,10,0,12,0,0,0,0,0,111,15,19,0,2,0,0.7661362802152555,0.4941021070624477,0,0,0,0,0,0.775055947127807,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1
9,4,3,72,20,0,0,0,7,17,0,3,0,56,0,0,0,0,0,66,34,20,0,2,0,0.6860158018956782,0.43014136723898955,0,0,0,0,0,0.945494230270965,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,1
6,3,6,224,53,6,0,0,2,3,17,1,0,11,0,0,0,0,0,133,124,38,0,2,0,0.2464642006238451,0.10693679489249619,0,0,0,0,0,0.04858379288172532,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0
1,13,4,190,15,3,0,0,4,8,18,1,0,51,0,0,0,0,0,71,59,114,0,2,0,0.9618237660301592,0.8407433854998888,0,0,0,0,0,0.2215455912662565,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0
17,8,1,192,52,6,0,0,0,11,11,12,0,45,0,0,0,0,0,79,156,124,0,0,0,0.30363729577316323,0.5747611274792546,0,0,0,0,0,0.14297161133572944,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0
4,3,5,39,7,3,0,0,5,6,20,2,0,87,0,0,0,0,0,44,146,141,0,2,0,0.5887845048401482,0.9511462290853527,0,0,0,0,0,0.8503357619311426,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,1
5,2,3,211,48,5,0,0,6,14,16,1,0,3,0,0,0,0,0,81,67,156,0,1,0,0.3131592213592834,0.4456881192647124,0,0,0,0,0,0.7853917235278299,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,1
11,12,6,134,35,4,0,0,13,9,17,10,0,15,0,0,0,0,0,16,14,16,0,1,0,0.41116945664923854,0.29821523642025216,0,0,0,0,0,0.3123200999086885,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0
7,0,17,191,54,3,0,0,10,7,1,3,0,74,0,0,0,0,0,7,89,16,0,2,0,0.9253374978057478,0.7177359004453037,0,0,0,0,0,0.8838854876557225,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0
15,6,0,139,19,4,0,0,15,17,8,11,0,43,0,0,0,0,0,15,51,181,0,2,0,0.9501397926010423,0.0595951708669441,0,0,0,0,0,0.5207183413656421,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0
16,7,1,78,16,1,0,0,14,12,19,16,0,48,0,0,0,0,0,8,49,139,0,1,0,0.21289322285038026,0.6771543832368866,0,0,0,0,0,0.4623003184512563,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0
12,8,10,226,5,1,0,0,12,5,8,4,0,100,0,0,0,0,0,74,150,60,0,1,0,0.5888630733788951,0.9439486242225094,0,0,0,0,0,0.7923228934772765,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,1
13,7,12,217,42,7,0,0,8,13,11,18,0,93,0,0,0,0,0,71,93,0,0,1,0,0.08553297597785037,0.78845253185801,0,0,0,0,0,0.5803434565394812,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1
15,5,6,45,6,2,0,0,3,9,0,12,0,101,0,0,0,0,0,11,1,97,0,1,0,0.4907812022907696,0.7736118677832761,0,0,0,0,0,0.17618872215395198,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0
11,8,15,242,28,5,0,0,7,0,1,18,0,109,0,0,0,0,0,45,159,152,0,0,0,0.6095591371306949,0.32350671774124584,0,0,0,0,0,0.9149668411204934,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,1
4,6,13,213,5,7,0,0,7,11,16,0,0,70,0,0,0,0,0,92,56,62,0,1,0,0.37497100672627093,0.3567517126216253,0,0,0,0,0,0.939083286608867,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,1
17,0,8,194,6,5,0,0,5,14,0,21,0,60,0,0,0,0,0,64,85,25,0,0,0,0.42282283363830786,0.14925838534129832,0,0,0,0,0,0.8292073763425147,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,1
10,7,2,129,7,3,0,0,6,0,8,2,0,5,0,0,0,0,0,11,12,121,0,2,0,0.2353089850331297,0.9948987508838636,0,0,0,0,0,0.6220527223103847,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1
2,12,16,29,20,0,0,0,6,10,14,17,0,52,0,0,0,0,0,103,88,1,0,2,0,0.5788139000780446,0.10783877833645927,0,0,0,0,0,0.2924417657289986,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0
17,4,1,67,10,7,0,0,1,8,12,10,0,105,0,0,0,0,0,29,125,26,0,2,0,0.0025078487219218903,0.6798907124711336,0,0,0,0,0,0.2871576338711799,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0
7,1,6,103,7,7,0,0,3,3,4,18,0,2,0,0,0,0,0,109,41,68,0,2,0,0.5316020102629997,0.5604184189519733,0,0,0,0,0,0.6887157210827051,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
3,12,12,223,34,0,0,0,13,6,16,9,0,34,0,0,0,0,0,31,103,159,0,2,0,0.9647631461925457,0.056867300042308555,0,0,0,0,0,0.9839451415544057,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,1
3,3,6,187,38,6,0,0,0,16,10,2,0,92,0,0,0,0,0,112,128,148,0,1,0,0.5979057258542119,0.8391733717542476,0,0,0,0,0,0.5944461808439279,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1
4,7,6,173,10,5,0,0,5,12,5,20,0,106,0,0,0,0,0,89,112,62,0,0,0,0.07655244339042455,0.8066112353254923,0,0,0,0,0,0.3609011315111761,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,0
12,1,12,202,41,4,0,0,14,18,19,15,0,83,0,0,0,0,0,77,61,73,0,1,0,0.7798571132818282,0.5021652187530095,0,0,0,0,0,0.7777896592033188,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
9,1,6,180,49,4,0,0,13,16,16,6,0,20,0,0,0,0,0,25,41,106,0,0,0,0.8608652479601747,0.5936049529087666,0,0,0,0,0,0.7938269093420931,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,1
11,9,4,117,20,1,0,0,7,16,10,10,0,41,0,0,0,0,0,123,141,111,0,1,0,0.514089141169184,0.23855586695419428,0,0,0,0,0,0.0725945020001727,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,0
13,10,3,208,23,8,0,0,9,11,18,2,0,102,0,0,0,0,0,112,114,15,0,2,0,0.21947499806741,0.43752054970149545,0,0,0,0,0,0.05404608150161694,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0
3,0,13,211,37,0,0,0,1,18,0,13,0,69,0,0,0,0,0,24,139,21,0,2,0,0.9816758492204422,0.15473529385263152,0,0,0,0,0,0.8356326066550082,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,1
4,3,3,131,29,2,0,0,7,9,12,8,0,105,0,0,0,0,0,60,100,183,0,1,0,0.6597182847744054,0.12339417039295597,0,0,0,0,0,0.7280239832689204,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,1
19,7,17,227,32,6,0,0,6,4,13,21,0,77,0,0,0,0,0,113,152,174,0,1,0,0.6420214187890751,0.794413698513708,0,0,0,0,0,0.3931844465301928,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0
4,2,4,27,38,0,0,0,7,4,7,10,0,7,0,0,0,0,0,68,20,43,0,1,0,0.5182128544914241,0.7474709257343253,0,0,0,0,0,0.6082984488092935,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,1
17,2,4,148,25,1,0,0,1,17,7,5,0,109,0,0,0,0,0,11,82,30,0,0,0,0.9602711146561104,0.5930407048933872,0,0,0,0,0,0.8154492462273323,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,1
6,8,6,18,3,5,0,0,5,14,7,21,0,46,0,0,0,0,0,99,98,6,0,1,0,0.3827922613689716,0.9298092983679831,0,0,0,0,0,0.7517105240983787,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,1
12,1,6,67,8,2,0,0,14,13,17,17,0,34,0,0,0,0,0,94,125,12,0,0,0,0.04225924567655159,0.3641146565491665,0,0,0,0,0,0.8378091590484833,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0
4,13,15,124,31,5,0,0,3,13,9,19,0,11,0,0,0,0,0,73,78,91,0,0,0,0.2613352462039574,0.809826829937669,0,0,0,0,0,0.23852436344136374,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0
12,4,3,217,19,8,0,0,10,15,18,16,0,1,0,0,0,0,0,113,140,2,0,1,0,0.1828865876423803,0.24196267034162056,0,0,0,0,0,0.9371879790806051,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,1
19,13,0,49,5,5,0,0,13,17,6,6,0,36,0,0,0,0,0,76,128,38,0,0,0,0.3762682002878185,0.3607647479973134,0,0,0,0,0,0.15472706837051542,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,0
2,6,11,96,39,1,0,0,13,3,17,13,0,1,0,0,0,0,0,105,85,147,0,0,0,0.25136595176500276,0.4461436838107373,0,0,0,0,0,0.04939251446699011,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0
10,8,10,197,37,5,0,0,8,12,18,8,0,56,0,0,0,0,0,31,32,94,0,1,0,0.5802676159901753,0.9546172732415531,0,0,0,0,0,0.268951990632451,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,0
15,11,17,227,52,7,0,0,5,7,12,1,0,28,0,0,0,0,0,116,50,66,0,2,0,0.9132531665095506,0.7317331651275378,0,0,0,0,0,0.36093476305580807,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0
17,9,10,120,38,6,0,0,8,11,11,12,0,6,0,0,0,0,0,131,96,82,0,2,0,0.7241359352839858,0.017240330201172993,0,0,0,0,0,0.18585670251421404,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
7,13,5,117,29,3,0,0,13,5,22,7,0,0,0,0,0,0,0,11,106,168,0,1,0,0.8446189657704021,0.16792349200896373,0,0,0,0,0,0.4175516725944165,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0
20,7,15,26,7,0,0,0,14,11,20,15,0,15,0,0,0,0,0,98,107,119,0,0,0,0.2937015712895791,0.4649815544406769,0,0,0,0,0,0.1627113127166433,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
10,13,14,40,6,1,0,0,6,6,20,8,0,18,0,0,0,0,0,116,146,121,0,2,0,0.5185080124466902,0.3395275245632722,0,0,0,0,0,0.9389558789097071,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,1
4,4,9,24,2,2,0,0,3,1,3,2,0,56,0,0,0,0,0,42,146,167,0,1,0,0.7459330264057118,0.0842218896837651,0,0,0,0,0,0.2851351086772007,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,1
20,7,17,50,31,0,0,0,11,9,9,10,0,19,0,0,0,0,0,134,140,103,0,1,0,0.05407610559126952,0.4547191948142405,0,0,0,0,0,0.34450534636640695,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,0
10,11,14,210,10,4,0,0,8,13,11,5,0,23,0,0,0,0,0,70,14,39,0,0,0,0.6744372779015848,0.4912096596655263,0,0,0,0,0,0.09059642721041694,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
12,12,17,135,29,0,0,0,1,17,6,2,0,98,0,0,0,0,0,117,156,154,0,2,0,0.5209518581894014,0.7840317204713261,0,0,0,0,0,0.7348844870021887,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1
9,4,12,161,25,7,0,0,8,5,20,2,0,13,0,0,0,0,0,82,142,95,0,0,0,0.5431971200441895,0.9643924157238736,0,0,0,0,0,0.36812495202347717,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0
2,5,15,91,12,6,0,0,12,14,16,0,0,99,0,0,0,0,0,68,130,64,0,0,0,0.6753555277766188,0.9097267935306421,0,0,0,0,0,0.9751385430469378,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,1
1,1,17,64,25,8,0,0,14,16,11,17,0,42,0,0,0,0,0,85,30,59,0,0,0,0.7523981887999135,0.9405608768607601,0,0,0,0,0,0.08071271097634591,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0
4,0,9,49,22,2,0,0,9,18,19,16,0,85,0,0,0,0,0,15,76,26,0,2,0,0.9739613598025844,0.9089318013127673,0,0,0,0,0,0.33366131557567513,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
15,9,11,144,34,0,0,0,15,7,1,14,0,55,0,0,0,0,0,62,18,75,0,1,0,0.48172709727666074,0.32789529943906304,0,0,0,0,0,0.08246342669235551,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
19,7,15,86,16,6,0,0,6,8,20,21,0,6,0,0,0,0,0,123,87,149,0,0,0,0.7144743760325519,0.4327802006847793,0,0,0,0,0,0.34287949024473996,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,0
8,13,4,40,18,4,0,0,8,10,16,19,0,94,0,0,0,0,0,63,62,83,0,2,0,0.04849535363982305,0.8009723288239758,0,0,0,0,0,0.32641829062047967,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0
4,12,16,201,17,8,0,0,4,17,16,12,0,22,0,0,0,0,0,42,54,131,0,1,0,0.4577652974276376,0.08622469288379231,0,0,0,0,0,0.665986939100092,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,1
8,5,14,129,30,3,0,0,13,5,14,16,0,103,0,0,0,0,0,35,43,115,0,1,0,0.9112298649157405,0.743337870772756,0,0,0,0,0,0.9131280002257033,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,1
8,5,6,46,24,8,0,0,3,5,19,8,0,88,0,0,0,0,0,120,141,20,0,0,0,0.8416862799279067,0.2549865164401909,0,0,0,0,0,0.5293509683632492,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1
16,5,5,175,36,1,0,0,10,15,4,0,0,44,0,0,0,0,0,102,49,154,0,2,0,0.8909813445830818,0.15948932076269162,0,0,0,0,0,0.12411146741715995,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,-1,0
14,13,15,130,10,8,0,0,10,14,21,8,0,84,0,0,0,0,0,88,54,8,0,1,0,0.4620558188355566,0.9666334517034493,0,0,0,0,0,0.6989876670133544,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,-1,1
20,13,17,177,22,6,0,0,13,5,11,12,0,85,0,0,0,0,0,34,143,75,0,2,0,0.08814151267481063,0.7551917500210402,0,0,0,0,0,0.09264563102042356,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0
4,6,0,159,29,4,0,0,1,9,0,14,0,58,0,0,0,0,0,80,109,36,0,1,0,0.5187145731237747,0.4179709515322929,0,0,0,0,0,0.87378558134469,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,1
10,10,16,80,19,6,0,0,7,12,4,4,0,2,0,0,0,0,0,15,128,163,0,2,0,0.8063553922249986,0.041163913050088596,0,0,0,0,0,0.7380802458400441,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,-1,1
20,4,3,86,8,4,0,0,10,8,1,16,0,91,0,0,0,0,0,92,47,103,0,1,0,0.2594554008609956,0.9791183513213417,0,0,0,0,0,0.9574257372070857,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,1
6,11,8,175,28,1,0,0,12,3,1,20,0,79,0,0,0,0,0,14,12,97,0,0,0,0.28218087610022524,0.8843807513862831,0,0,0,0,0,0.14281469025307536,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0
7,1,10,32,36,6,0,0,8,13,6,13,0,7,0,0,0,0,0,50,59,178,0,1,0,0.6183732586048963,0.4135336923813687,0,0,0,0,0,0.7890354540925283,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,1
11,9,11,211,29,6,0,0,8,17,20,16,0,24,0,0,0,0,0,84,42,37,0,1,0,0.0587392007881814,0.561105102576336,0,0,0,0,0,0.2893640423005408,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0
12,12,9,163,15,7,0,0,3,8,12,19,0,105,0,0,0,0,0,10,77,122,0,0,0,0.2036946036461832,0.5927874884682005,0,0,0,0,0,0.5751918951469891,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,1
6,2,7,251,36,8,0,0,0,2,19,11,0,23,0,0,0,0,0,97,129,74,0,0,0,0.34263369209625905,0.5941319113375875,0,0,0,0,0,0.009069485821058265,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0
6,6,2,166,17,2,0,0,15,15,12,20,0,3,0,0,0,0,0,67,47,164,0,2,0,0.3015393288956414,0.8531350161547638,0,0,0,0,0,0.5742636758050115,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,1
12,0,1,152,29,4,0,0,10,7,11,2,0,109,0,0,0,0,0,57,83,187,0,1,0,0.13388696511154152,0.08655785558777584,0,0,0,0,0,0.9171397621919126,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
1,6,17,181,7,0,0,0,1,1,10,16,0,69,0,0,0,0,0,44,160,175,0,2,0,0.36486204239247766,0.8490005636254708,0,0,0,0,0,0.5588670122610047,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1
19,7,16,197,40,1,0,0,1,10,9,13,0,75,0,0,0,0,0,58,52,84,0,0,0,0.5378047412362058,0.10829210242937015,0,0,0,0,0,0.16859654560742465,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0
15,0,13,125,45,8,0,0,5,1,0,6,0,44,0,0,0,0,0,95,82,135,0,2,0,0.9647006140894463,0.8388538041093714,0,0,0,0,0,0.042581078620085644,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,-1,1
5,8,8,62,6,8,0,0,11,16,12,8,0,109,0,0,0,0,0,11,114,22,0,0,0,0.5183232093425321,0.5732728479161494,0,0,0,0,0,0.8423631757466282,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,1
19,9,11,233,49,7,0,0,6,17,2,1,0,68,0,0,0,0,0,47,60,64,0,0,0,0.5241256530637329,0.5830547952881491,0,0,0,0,0,0.7534077815511409,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,1
6,13,12,148,43,6,0,0,5,5,20,8,0,12,0,0,0,0,0,83,98,13,0,1,0,0.3045008295890417,0.24660913956827113,0,0,0,0,0,0.9462717465019352,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,1
12,8,5,22,33,8,0,0,13,9,15,14,0,10,0,0,0,0,0,53,139,99,0,1,0,0.2633711574251445,0.7996211173736478,0,0,0,0,0,0.7669593736936284,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,1
16,5,15,177,49,2,0,0,3,14,7,1,0,65,0,0,0,0,0,134,68,125,0,2,0,0.8271634494218141,0.47895139603041215,0,0,0,0,0,0.3487099092042669,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0
13,9,5,188,3,0,0,0,2,11,17,0,0,99,0,0,0,0,0,46,130,3,0,0,0,0.5628665470527503,0.726696839975776,0,0,0,0,0,0.43200786222278553,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
13,0,15,147,50,3,0,0,7,11,6,11,0,21,0,0,0,0,0,92,15,76,0,0,0,0.5450509053117861,0.49385448252107245,0,0,0,0,0,0.9136359444217004,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,1
20,4,6,57,16,3,0,0,2,1,7,20,0,75,0,0,0,0,0,96,32,85,0,1,0,0.37035455003862405,0.3672031750217657,0,0,0,0,0,0.6747258904448051,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,1
5,4,8,225,44,5,0,0,6,1,18,10,0,0,0,0,0,0,0,61,43,38,0,0,0,0.9194946666631,0.5088024215418191,0,0,0,0,0,0.29912682153340187,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
9,0,7,218,42,1,0,0,3,7,9,17,0,36,0,0,0,0,0,85,90,159,0,1,0,0.41039805733388135,0.9617933526279702,0,0,0,0,0,0.41625500721459174,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0
9,3,7,211,11,1,0,0,4,2,16,7,0,7,0,0,0,0,0,10,129,60,0,1,0,0.54005839460482,0.44712654117833595,0,0,0,0,0,0.8306521385495185,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,1
11,13,14,189,30,8,0,0,14,14,4,7,0,2,0,0,0,0,0,119,25,71,0,2,0,0.17794503994567035,0.4450134953282403,0,0,0,0,0,0.4902679955143805,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0
10,4,1,50,42,8,0,0,15,3,17,10,0,18,0,0,0,0,0,25,103,64,0,2,0,0.3977413491641745,0.585947642264569,0,0,0,0,0,0.04649371738693331,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
6,12,3,137,47,8,0,0,9,4,11,6,0,55,0,0,0,0,0,28,138,54,0,0,0,0.8176265621925966,0.8318246849206063,0,0,0,0,0,0.7738925808536766,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,1
2,4,15,123,20,1,0,0,7,13,1,18,0,101,0,0,0,0,0,53,44,76,0,0,0,0.681117306035549,0.7062402252080037,0,0,0,0,0,0.5993216100532187,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,1
