id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
478,2,1,0,63,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,41,0,0,0,0,0.0,0.0065644039,0,1,0,0,0,0.9766133354,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9089,2,0,2,69,1,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,15,35,0,0,0,0,0.0,0.0577367353,0,0,0,0,0,0.0010407122,0,0,0,0,0,0,0,0,1,1,1,-1,1,1,1
7366,3,1,1,123,0,0,0,0,8,0,2,4,0,50,1,0,0,0,0,0,14,27,112,0,1,0,0.0993002899,0.2736126834,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
6570,4,1,1,209,0,0,0,0,9,0,6,2,0,6,1,0,0,0,0,0,17,21,38,0,0,0,0.0,0.0002910864,0,0,0,0,0,0.0002612496,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
2042,2,1,2,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,14,0,0,0,0,0.931400269,0.109996785,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
9565,3,0,0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,17,0,0,0,0,0.0964161907,1.0,0,1,0,0,0,0.0016190643,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
9436,3,1,1,74,3,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,14,91,0,0,0,0,0.1397457896,0.4029361142,0,0,0,0,0,0.0479054482,0,0,0,0,1,1,0,0,1,-1,1,0,0,1,0
2318,2,2,4,65,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,36,0,0,0,1,0.0,0.0,0,1,0,0,0,0.9821957008,0,0,0,0,0,0,0,0,-1,0,1,1,1,-1,1
747,3,0,5,46,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,17,60,0,0,0,0,0.0,0.1238729553,0,1,1,0,1,0.994127204,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
7756,1,0,5,105,3,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,16,82,0,0,0,0,0.2259169456,0.705575867,1,0,0,1,0,0.0119212001,0,0,0,0,1,1,0,0,1,-1,-1,0,-1,1,0
2972,2,1,3,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,31,0,0,0,0,0.0,0.8333720219,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
9271,1,1,3,66,7,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,16,17,0,0,0,0,0.0401340993,0.1490487347,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
1708,2,1,2,62,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,17,17,0,0,0,0,0.0,0.0044216944,0,0,1,0,0,0.9622634877,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
5002,2,2,5,106,6,4,0,0,0,0,0,0,0,20,1,1,0,1,1,0,60,90,0,0,0,0,0.0276121422,0.0963803233,0,1,1,0,0,0.0361171581,0,0,1,0,1,1,0,0,0,-1,1,1,1,1,0
4437,2,1,3,71,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,39,0,0,0,0,0.0,0.0019847627,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
435,5,1,5,96,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,12,82,0,0,0,0,0.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,-1,1,0,1,1
3861,1,0,1,75,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,25,0,0,0,0,0.3541141159,0.9968435151,0,1,0,0,0,0.0003992152,0,0,0,0,0,0,0,0,1,1,1,0,-1,1,0
7,3,1,5,99,3,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,16,64,0,0,0,0,0.0588292173,1.0,1,1,0,1,0,0.0,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
8933,1,0,1,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,9,0,0,0,0,0.0,0.1212465656,0,1,0,0,0,0.0384207079,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
2898,3,1,3,53,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16,34,0,0,0,0,0.0,0.151649222,0,1,0,0,0,0.0007829776,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
478,11,1,3,83,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,15,29,0,0,1,0,0.9576424942,1.0,0,1,0,0,0,0.0028227056,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
1046,2,0,5,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36,6,0,0,0,0,0.0034474041,0.0,0,1,0,0,0,0.6972981679,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1874,2,0,4,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,20,0,0,0,0,0.9424083174,1.0,0,1,0,0,0,0.9742207924,1,0,0,0,0,1,0,1,1,1,1,1,-1,-1,0
3665,2,5,5,81,1,4,0,0,0,0,0,0,0,18,1,1,0,1,1,0,58,52,0,0,1,0,0.0,0.0077830257,0,1,1,0,0,0.9718192222,0,0,1,0,0,1,0,0,0,0,1,1,1,-1,1
4752,2,2,3,61,1,4,0,0,0,0,0,0,0,6,0,1,0,1,1,0,63,20,0,0,0,0,0.0,0.1034930732,0,1,0,0,0,0.9726868131,0,0,0,0,0,1,0,0,0,-1,1,1,1,-1,1
5965,2,0,1,73,5,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,11,85,0,0,0,0,0.0606827873,0.3195487525,1,0,0,1,0,0.0939792365,0,0,0,0,0,1,0,0,1,-1,-1,0,0,1,0
9147,2,1,2,63,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,32,33,0,0,0,0,0.0128574198,0.3198587621,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
852,2,1,3,54,0,0,0,0,1,0,1,0,0,48,1,1,0,0,0,0,17,19,23,0,1,0,0.296638753,0.0032210303,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,-1,1,1
1242,2,0,2,53,0,0,0,0,1,0,0,0,0,6,1,1,0,0,0,0,20,27,0,0,0,0,0.0,0.6614968314,0,1,0,0,0,0.0031459409,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0
7906,2,1,5,68,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16,18,0,0,0,0,0.1758436997,1.0,1,1,0,0,0,0.2157763532,0,0,0,0,0,1,0,0,1,0,-1,0,0,-1,0
8722,2,1,1,34,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,14,16,0,0,0,0,0.0,0.0126120773,0,1,0,0,0,0.0023356732,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
5515,3,0,5,186,3,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,15,24,0,0,0,0,0.0003816771,0.1057128369,0,1,0,0,0,0.0031244427,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
9078,3,1,5,104,5,0,0,0,0,0,1,0,0,20,1,1,0,0,1,0,18,48,0,0,0,1,0.0318082463,0.2947930926,0,1,1,0,1,0.0013487639,0,0,0,0,0,1,0,0,1,-1,1,0,0,1,0
1682,2,1,4,86,3,0,0,0,0,0,2,0,0,8,1,1,0,0,0,0,13,70,0,0,0,0,0.0,0.2997859213,0,1,0,0,0,0.0012610289,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
9180,2,1,2,36,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,15,16,0,0,0,0,0.121889515,0.3095352279,0,1,1,0,0,0.0009158492,0,0,0,0,0,1,0,0,1,1,-1,1,0,1,0
1754,3,0,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,30,0,0,0,0,0.0,0.1200910753,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,1
578,2,0,5,31,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,13,11,0,0,0,1,0.895382844,1.0,0,1,0,0,0,0.0050690588,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1,1
9047,3,1,0,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,16,0,0,0,0,0.0,0.3105450882,0,1,0,0,0,0.0035200791,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
9170,1,0,3,47,3,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,9,15,0,0,0,0,0.2571362768,1.0,0,1,0,1,0,0.0198797864,0,0,0,0,0,1,0,0,1,1,-1,0,-1,1,0
1821,2,0,1,49,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,17,6,0,0,0,0,0.0136487666,0.2495732933,0,1,0,0,0,0.0017428144,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
347,2,2,4,119,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,25,63,0,0,2,0,0.7089456121,0.1390407074,1,0,0,0,0,0.0020530815,1,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,1
1631,4,1,1,81,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12,34,0,0,1,1,0.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,0,-1,-1,1
1381,7,1,7,76,1,0,0,0,0,0,0,0,0,16,1,1,0,0,0,0,29,40,0,0,0,0,0.0,0.1346408842,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,-1,0,1,1,1,1,1
3277,3,0,5,108,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,23,45,0,0,0,1,0.6821237422,0.9875880405,1,1,0,0,0,0.0006708965,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,1
552,3,0,5,136,15,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,13,49,0,0,0,0,0.245511898,0.1160859912,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0
2998,2,1,5,43,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,35,0,0,0,0,0.0,0.8085816951,0,1,0,0,0,0.0034568307,1,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
1201,3,1,2,76,2,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,16,19,0,0,1,0,0.9925453617,0.1041217866,0,1,0,0,0,0.0366875149,0,0,0,0,0,1,0,0,1,0,1,-1,1,1,1
2979,2,1,2,52,1,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,15,14,0,0,0,0,0.0,0.1350379331,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
5907,3,1,5,78,6,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,15,42,0,0,0,0,0.3811491866,1.0,0,1,0,0,0,0.0808029076,1,0,0,0,0,1,0,0,1,-1,-1,0,-1,-1,0
5780,5,1,4,111,1,0,0,0,0,0,0,0,0,23,1,1,0,0,0,0,9,79,0,0,1,0,0.2550584326,0.9876225579,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,-1,-1,0,-1,-1,0
3045,2,0,4,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,27,0,0,0,0,0.0,1.0,0,1,0,0,0,0.0822884445,1,0,0,0,0,1,0,0,1,1,1,1,-1,-1,1
831,5,0,5,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,24,0,0,0,1,0.9385403276,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
8919,2,0,0,54,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,15,0,0,0,0,0,0.0,0.2808962836,0,1,0,0,0,0.1641337663,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
7437,1,0,2,72,3,0,0,0,1,0,1,0,0,7,1,1,0,0,1,0,17,22,0,0,0,0,0.3093565664,0.2690174176,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
625,5,1,5,100,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,12,26,0,0,0,1,0.9008299842,0.9791872542,0,1,1,0,0,0.9687150685,1,0,0,0,0,1,0,0,1,-1,-1,1,-1,-1,1
8927,2,1,0,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,17,0,0,0,0,0.0,0.3841947269,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
6208,2,1,4,146,8,0,0,0,0,0,1,0,0,16,1,1,0,0,1,0,15,85,0,0,0,0,0.2480367027,0.5804176307,1,1,1,0,0,0.0161305833,0,0,0,0,1,1,0,0,1,-1,0,1,0,0,0
8623,3,0,3,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,35,0,0,0,0,0.0,0.0143153293,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
8338,1,1,1,76,3,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,16,28,0,0,0,0,0.1769181423,0.9054526166,0,1,1,0,1,0.0026995123,0,0,0,0,1,1,0,0,1,0,-1,-1,0,1,0
7508,2,1,1,50,0,0,0,0,1,0,1,0,0,6,1,0,0,0,1,0,17,16,0,0,0,0,0.1121089249,0.4369941317,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
2519,2,1,2,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,21,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1
4527,2,1,2,51,1,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,12,21,0,0,0,0,0.0711606173,0.9998874219,0,1,0,0,0,0.001131008,0,0,0,0,0,1,0,0,1,1,-1,0,1,1,0
356,2,0,5,69,1,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,16,24,0,0,0,0,0.9680138496,0.9877549113,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
419,2,0,2,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,30,0,0,0,0,0.7682188277,1.0,1,1,0,0,0,0.0008981447,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
9360,2,1,0,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36,3,0,0,0,0,0.1081762123,0.307388548,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
7718,1,1,5,64,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,21,35,0,0,0,0,0.1282807705,0.7027966588,0,1,1,0,1,0.0832415727,0,0,0,0,0,1,0,0,1,0,1,-1,0,1,0
195,2,1,5,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,38,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
6137,2,1,5,180,8,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18,85,0,0,0,0,0.7932214621,0.2799733628,0,1,1,0,0,0.0249129051,0,0,0,0,0,1,0,0,1,-1,-1,0,0,-1,0
2580,5,1,3,103,3,4,0,0,0,0,0,0,0,17,1,1,0,0,1,0,60,52,0,0,0,0,0.0485445091,0.0071322179,0,1,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,1,-1,1
7973,1,0,3,112,11,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,14,81,82,0,0,0,0.1157301993,0.2818398045,0,1,1,0,0,0.0297493929,0,0,0,0,1,1,0,0,1,-1,1,1,0,1,0
9084,1,1,3,78,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24,50,0,0,0,0,0.2448429176,0.5673859695,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
6400,2,1,4,106,5,0,0,0,0,0,0,0,0,14,1,1,0,0,1,0,16,79,0,0,0,0,0.0047108458,0.4796183029,1,0,1,0,0,0.0024674417,0,0,0,0,0,1,0,0,1,-1,1,0,0,1,0
6401,3,6,8,53,1,1,0,0,0,1,0,0,0,6,1,0,0,0,0,0,16,33,0,0,0,0,0.0,0.0094055312,0,0,0,0,0,0.0012289339,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
2074,3,1,5,145,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,24,47,0,0,0,0,0.6348458332,0.3045837191,1,1,0,0,1,0.0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1
9091,3,1,1,49,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,15,42,0,0,0,0,0.199880331,1.0,0,1,0,1,0,0.1024678501,0,0,0,0,0,1,0,0,1,-1,1,0,-1,1,0
451,2,0,3,72,1,0,0,0,8,0,0,0,0,5,1,0,0,0,0,0,15,11,0,0,1,0,0.742641861,1.0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,1,1
97,9,0,3,109,1,0,0,0,0,0,5,10,0,59,1,0,1,0,1,0,15,19,132,0,0,0,0.7557045052,0.9944895222,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
9139,1,1,2,68,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,14,0,0,0,0,0.0276877896,0.2325889779,0,0,1,0,0,0.0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0
2597,2,1,3,45,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,13,14,0,0,0,0,0.0432271878,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
295,2,0,3,44,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,26,25,0,0,0,0,0.0,0.0044170697,0,1,1,0,0,0.9689383045,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
6967,2,1,1,64,0,0,0,0,1,0,2,1,0,3,1,1,0,0,0,0,25,22,21,0,0,0,0.1102577931,0.4216017116,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
2238,2,1,3,53,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,18,0,0,0,0,0.0,0.0081749078,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1222,1,1,0,61,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,6,0,0,0,0,0.0,0.0062491832,0,0,1,0,0,0.0026387747,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9281,2,1,0,57,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,17,8,0,0,0,0,0.0,0.3456368584,0,1,0,0,0,7.4987e-05,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1681,7,5,4,98,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,17,20,0,0,1,1,0.9218208182,0.0065409013,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,1
2809,2,0,3,50,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16,25,0,0,0,0,0.714907381,0.9886631394,0,1,0,0,0,0.0279305649,0,0,0,0,1,1,0,0,1,0,-1,1,0,1,0
1,3,1,2,94,1,4,0,0,0,0,0,0,0,19,1,1,0,0,0,0,13,50,0,0,0,0,0.0,0.0088239995,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
7067,3,0,4,166,5,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,24,86,0,0,0,0,0.0615924226,0.5593845216,0,0,0,0,0,0.0076052756,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
9095,3,1,3,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,16,0,0,0,0,0.6039925934,0.8974995473,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,1,0,-1,-1,1
1821,3,1,5,60,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,30,33,0,0,1,1,0.9277262314,0.1285572557,0,1,1,0,0,0.9539163814,1,0,0,0,0,1,0,0,1,0,1,1,-1,-1,1
9154,3,1,2,46,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,33,0,0,0,0,0.0940619171,0.0076750254,0,1,1,0,1,0.1727240277,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,0
8989,3,1,3,72,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,11,70,0,0,0,0,0.0186092061,0.2445865967,0,0,0,0,0,0.0082658322,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
4720,2,1,3,56,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,20,0,0,0,0,0.0,0.1455697176,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
7455,2,1,2,90,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,27,63,0,0,0,0,0.0603931872,0.3274714861,0,1,1,0,0,0.0368363685,0,0,0,0,0,0,0,0,1,0,-1,1,0,1,0
7504,2,1,9,102,1,0,0,0,1,0,2,1,0,1,1,1,0,0,0,0,12,36,93,0,0,0,0.0,0.127368814,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
420,3,1,3,83,1,0,0,0,1,0,0,0,0,6,1,1,0,0,1,0,20,23,0,0,0,0,0.642426726,0.0174778682,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
306,2,1,3,200,3,0,0,0,0,0,2,0,0,6,1,1,0,0,0,0,17,70,76,0,1,0,0.0,0.1372242172,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1
1578,2,0,3,70,1,0,0,1,0,0,0,0,0,7,1,1,0,0,1,0,14,18,0,0,0,0,0.0,0.0,0,1,1,0,0,0.002891043,0,0,0,0,0,1,0,0,1,-1,1,-1,1,1,1
1479,2,0,3,49,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,27,0,0,0,0,0.0,0.1110516575,0,1,1,0,0,0.9779081113,0,0,0,0,0,1,0,0,1,-1,1,1,1,1,0
1,3,1,3,217,0,0,0,0,1,0,1,1,0,41,1,1,0,0,0,0,12,23,109,0,0,0,0.0,0.2351034818,0,1,1,0,0,0.0014377623,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,1
5093,4,0,5,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,25,0,0,0,0,0.0,0.2870898659,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1
7354,4,1,2,221,1,0,0,0,1,0,7,4,0,11,1,1,0,0,1,0,9,70,54,0,0,0,0.0563543599,0.3382381882,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
847,5,0,2,47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,22,21,0,0,0,0,0.9631222029,0.9988593578,0,1,0,0,0,0.0005524887,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
834,2,1,3,74,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,19,0,0,0,0,0.9487228445,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
9187,2,1,2,44,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,12,19,0,0,0,0,0.0,0.2126336257,0,0,0,0,0,0.0286752202,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
9378,2,0,3,46,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,22,36,0,0,0,0,0.2119946368,0.4201796838,0,0,0,0,0,0.0014388259,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
360,3,0,4,80,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,46,0,0,0,1,0.9401366002,1.0,0,1,0,0,0,0.9303855034,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
4745,2,0,4,66,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,16,14,0,0,0,0,0.0,0.2503832712,0,1,0,0,0,0.0023101675,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4352,1,0,3,49,5,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,12,24,0,0,0,0,0.1371309201,0.8828845119,0,1,1,0,0,0.001690423,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
7156,2,0,5,113,5,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,24,77,0,0,0,0,0.1644839285,0.2123187346,0,1,1,0,0,0.0096297733,0,0,0,0,0,1,0,0,1,-1,0,-1,0,0,0
4425,2,0,5,63,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,8,49,0,0,0,0,0.1381102762,1.0,1,1,0,0,0,0.0001478632,0,0,0,0,0,0,0,0,1,-1,-1,0,-1,1,0
7680,1,1,5,97,4,0,0,0,0,0,0,0,0,12,1,1,0,0,1,0,18,76,0,0,0,0,0.2820933165,0.3009038286,1,1,1,0,0,0.000377325,0,0,0,0,0,1,0,0,1,-1,-1,-1,0,-1,0
28,7,1,3,104,0,0,0,0,0,0,0,0,0,18,1,1,0,0,1,0,16,23,0,0,0,0,0.0,0.0,0,1,0,0,0,0.9750435281,1,0,0,0,0,1,0,0,-1,-1,1,1,1,-1,1
1008,2,1,5,75,1,0,0,0,1,0,0,0,0,7,1,1,0,0,1,0,14,39,0,0,1,0,0.7293677749,0.9930325996,1,1,0,0,0,0.0028130369,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,0
9070,2,1,0,58,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,4,0,0,0,0,0.0,0.1327322007,0,1,0,0,0,0.0336407577,0,0,0,0,0,0,0,0,1,1,1,-1,1,1,0
9476,3,1,1,73,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,15,10,0,0,0,0,0.1354679165,0.740521115,0,1,0,0,1,0.0102429074,0,0,0,0,0,1,0,0,1,1,0,-1,0,1,0
4692,1,0,6,78,6,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,8,87,0,0,0,0,0.3446725411,0.8583726431,0,1,0,1,0,0.038824703,0,0,0,0,1,1,0,0,1,-1,0,0,0,1,0
216,3,0,3,50,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,8,30,0,0,0,0,0.591892004,1.0,1,1,0,0,0,0.0022777008,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1,1
